trade_date,final_company_event_count,final_company_intensity,final_company_positive,final_company_negative,final_human_event_count,final_policy_event_count,final_policy_intensity,final_policy_uncertainty,final_company_intensity_ewm20,final_policy_intensity_ewm20
2025-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851242443141606,0.7137711603496577
2025-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08222460005532195,0.6894574943205757
2025-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07942372832475134,0.6659720410137394
2025-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07671826456753458,0.6432865884633981
2025-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07410495883784941,0.6213738857069228
2025-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07158067189495905,0.6002076100495115
2025-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06914237143219061,0.5797623354439804
2025-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06678712843436832,0.5600135019476533
2025-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451211365932591,0.5409373862196631
2025-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06231459423927166,0.5225110730232227
2025-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601919303979234,0.5047124276986337
2025-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05814157227946995,0.48752006957396476
2025-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05616105688554977,0.47091334628146087
2025-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05424800511656737,0.4548723089488289
2025-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05240011891379333,0.4393776882356
2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050615178498814896,0.42441087118578075
2025-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048891039707021036,0.4099538788689886
2025-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04722563141191876,0.3959893447832117
2025-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04561695303718668,0.3825004939932505
2025-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044063072153477184,0.3694711229797803
2025-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04256212215708034,0.35688558017482913
2025-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04111230002766102,0.3447287471602881
2025-03-03,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2100302195381477,0.33298602050687
2025-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20287581922395778,0.32164329423169935
2025-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1959651240488104,0.31068694285346166
2025-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892898325210099,0.30010380502475603
2025-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18284192592814313,0.28988116772199046
2025-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17661365870457912,0.28000675097382693
2025-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17059754912708677,0.27046869310983185
2025-03-12,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3010410546280118,0.26125553651161165
2025-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2907864911630456,0.2523562138493171
2025-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2808812357749693,0.24376003478698266
2025-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2713133897483479,0.23545667314073068
2025-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262071459681675,0.2274361544744147
2025-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25314434368089284,0.21968884411780024
2025-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24452131802321106,0.21220543559289062
2025-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23619202427520516,0.20497693943449455
2025-03-24,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3644011411503373,0.1979946723916061
2025-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3519883005387813,0.19125024699662546
2025-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399982868469256,0.18473556148989037
2025-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32841669703765597,0.1784427900874148
2025-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3172296186941766,0.17236437358014428
2025-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30642361330768153,0.16649301025343521
2025-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29598570013430836,0.1608216471158499
2025-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285903340601984,0.15534347142673102
2025-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761644232484302,0.1500519025123782
2025-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266757249172236,0.14494058386099543
2025-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25767051797951995,0.14000337548691363
2025-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24889331420930091,0.13523434655491606
2025-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24041509422127025,0.13062776825580596
2025-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23222567353021464,0.1261781069246587
2025-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22431521457187523,0.12188001739349145
2025-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2166742148855462,0.11772833657036547
2025-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20929349569921762,0.11371807723720746
2025-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20216419090355023,0.10984442205890023
2025-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19527773640143697,0.10610271779644542
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18862585982035773,0.10248846971724737
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822005705751689,0.09899733619580313
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1759941502693909,0.09562512349831281
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16999914342346306,0.09236778074494527
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1642083485188282,0.08922139504370748
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15861480934708852,0.08618218679007221
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15321180665384096,0.08324650512671768
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14799285006715437,0.080410823557925
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14295167030099218,0.07767173571336557
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13808221162421527,0.07502595125618916
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13337862458611816,0.07247029193049777
2025-05-09,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2650899432903777,0.07000168774345687
2025-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25606000665680295,0.06761717327745809
2025-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24733766281454378,0.06531388412790304
2025-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23891243402393172,0.0630890534623294
2025-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077419945557598,0.06094000869674578
2025-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22291318303268917,0.05886416828518279
2025-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21531994168754795,0.05685903861860379
2025-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20798535401798188,0.05492221102945016
2025-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2009006093302638,0.05305135889822275
2025-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1940571970552396,0.05124423485862373
2025-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1874468965249835,0.049498668097901606
2025-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18106176709769797,0.04781256174915645
2025-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17489413861899578,0.046183890372472676
2025-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16893660220810586,0.04461069752185377
2025-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16318200135793473,0.04309109339503614
2025-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15762342333829266,0.04162325256335887
2025-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15225419089195724,0.04020541177896254
2025-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14706785421359983,0.03883586785668282
2025-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142058183201939,0.037512975628094615
2025-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13721915997581413,0.03623514596524892
2025-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132544971645189,0.03500084387172847
2025-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12803000332840161,0.03380858663872908
2025-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12366883140727201,0.032656942063951554
2025-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11945621701196597,0.031544526731164736
2025-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1153870997277881,0.030470004348372926
2025-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11145659151634468,0.029432084142591425
2025-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10765997084377407,0.028429519309301925
2025-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10399267700899104,0.027461105514725113
2025-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.100450304665132,0.026525679449111408
2025-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09702859852761989,0.025622117429311895
2025-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09372344826249183,0.024749334048950834
2025-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09053088354884906,0.023906280874578252
2025-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08744706930949796,0.023091945186236366
2025-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08446830110405298,0.022305348760926914
2025-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08159100067896742,0.021545546697518098
2025-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07881171166914637,0.02081162628167946
2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07612709544597866,0.020102705889481293
2025-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07353392710679996,0.019417933928341433
2025-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07102909160096954,0.01875648781404733
2025-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06860957998790711,0.018117572982624477
2025-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06627248582259454,0.017500421935864253
2025-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06401500166420085,0.016904293319364556
2025-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06183441570363605,0.01632847103197579
2025-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05972810850598303,0.015772263365582382
2025-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05769354986389409,0.015235002174186475
2025-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05572829575817238,0.014716042071295725
2025-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05382998542188708,0.014214759654650973
2025-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05199633850449556,0.013730552757362567
2025-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05022515233256604,0.013262839724555714
2025-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048514299263809985,0.012811058714655958
2025-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04686172413124596,0.012374667024475428
2025-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04526544177442457,0.011953140437289136
2025-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04372353465474902,0.011545972593118192
2025-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042234150552026534,0.011152674380463466
2025-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04079550033948375,0.010772773348759057
2025-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940585583457323,0.010405813140839739
2025-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03806354772298937,0.010051352944740655
2025-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03676696355340002,0.009708966964170725
2025-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03551454580048481,0.009378243907023673
2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03430478999395359,0.009058786491312247
2025-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033136242911297305,0.008750210967932135
2025-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03200750083210046,0.008452146659682287
2025-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03091720785181806,0.008164235515987904
2025-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02986405425299155,0.007886131682791198
2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028846774931947077,0.0076175010870932446
2025-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027864147879086223,0.007358021035647869
2025-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02691499271094357,0.007107379827325493
2025-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02599816925224781,0.00686527637868129
2025-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025112576166283047,0.006631419862277864
2025-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02425714963190502,0.006405529357327985
2025-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023430862065623004,0.006187333512237719
2025-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02263272088721231,0.005976570218644573
2025-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02186176732737453,0.005772986296559101
2025-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021117075276013288,0.005576337190231738
2025-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020397750169741897,0.005386386674379534
2025-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019702927917286634,0.005202906570419875
2025-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019031773861494704,0.005025676472370333
2025-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018383481776700027,0.004854483482085367
2025-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017757272900242423,0.004689121953511841
2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01715239499697681,0.004529393245656128
2025-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01656812145564867,0.004375105483966072
2025-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016003750416050243,0.004226073329841148
2025-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015458603925909043,0.004082117757993956
2025-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014932027126495787,0.003943065841395603
2025-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01442338746597355,0.0038087505435466266
2025-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013932073939543124,0.0036790105178239386
2025-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013457496355471795,0.0035536899136627506
2025-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012999084626123916,0.0034326381893406486
2025-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012556288083141534,0.003315709931138935
2025-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01212857481595252,0.0032027646786639955
2025-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011715431032811512,0.0030936667561188625
2025-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011316360443606165,0.0029882851093222897
2025-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010930883663687276,0.0028864931482795535
2025-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010558537638006654,0.002788168595115872
2025-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010198875084870957,0.0026931933371897696
2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009851463958643326,0.00260145328520994
2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00951588693074736,0.002512838236185169
2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009191740888350022,0.002427241741042686
2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00887863645012122,0.002344560976755923
2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008576197498488414,0.0022646966228280665
2025-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008284060727824344,0.002187552741983038
2025-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00800187520802513,0.0021130366649205756
2025-10-09,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17804765733872652,0.00204105887899698
2025-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17198270050343833,0.0019715329206978034
2025-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661243383628724,0.001904375271773315
2025-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16046553354330187,0.001839505258911971
2025-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15499948838978367,0.001776844956831377
2025-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14971963680045686,0.001716319094670326
2025-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14461963633899452,0.0016578549655694693
2025-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13969336061573456,0.0016013823393319995
2025-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13493489192833724,0.001546833378059433
2025-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13033851415312886,0.0014941425546611466
2025-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1258987058785923,0.0014432465741397785
2025-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12161013377275634,0.0013940842975579376
2025-10-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11746764617651564,0.0013465966685948863
2025-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1134662669151862,0.0013007266426049715
2025-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10960118932086163,0.0012564191180925858
2025-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10586777045839008,0.0012136208705213444
2025-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10226152554803553,0.0011722804883779628
2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09877812257812374,0.0011323483114140346
2025-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09541337710120125,0.0010937763709915204
2025-11-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09216324720745626,0.0010565183324602891
2025-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08902382866936333,0.0010205294394984913
2025-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08599135025171924,0.000985766460348903
2025-11-10,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.18525318240689947,0.0009521876358866587
2025-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17894277893576527,0.0009197526294559867
2025-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1728473309728233,0.0008884224784156896
2025-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669595163443467,0.0008581595473351641
2025-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161272262296726,0.0008289274827847357
2025-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1557787370003043,0.0008006911696660007
2025-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15047234134262297,0.0007734166890297175
2025-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1453467010012195,0.0007470712773305742
2025-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14039565878645513,0.00072162328706989
2025-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13561326724517372,0.0006970421487789695
2025-11-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1309937815163071,0.0006732983342974439
2025-11-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126531652429845,0.0006503633213024864
2025-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12222151984087899,0.0006282095590462935
2025-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11805820619071383,0.0006068104352606728
2025-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1140367102873106,0.000586140244188982
2025-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11015220129759098,0.0005661741557070179
2025-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10640001294438566,0.0005468881854957608
2025-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10277563790105593,0.0005282591662301452
2025-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09927472237705519,0.0005102647197492463
2025-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09589306088792592,0.0004928832301744521
2025-12-08,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19481760442891305,0.00047609381794333
2025-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188181401631997,0.00045987631472799395
2025-12-10,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28396226548980635,0.0004442112392078454
2025-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742894682804059,0.0004290797736675826
2025-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26494616205352317,0.00041446374139236835
2025-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559211231367074,0.00040034558483300085
2025-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24720351017699452,0.00038670834451485917
2025-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23878285111770178,0.0003735356386652875
2025-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23064903061884082,0.00036081164353494544
2025-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227922779060374,0.0003485210743894852
2025-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21520315503336174,0.0003366491671487224
2025-12-23,0.0,0.0,0.0,0.0,0.0,7.0,15.0,1.2857142857142858,0.20787254554596984,0.5112802477879672
2025-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2007916435289369,0.49386416560009444
2025-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19395194302912752,0.47704133910728724
2025-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18734522783739624,0.46079155984268544
2025-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1809635616188433,0.44509530771399686
2025-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1747992783792706,0.42993372755493264
2025-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16884497325638476,0.41528860647538635
2026-01-05,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.26528450685014926,0.40114235198314957
2026-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25624794266747125,0.38747797085088176
2026-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2475191970347615,0.37427904870294904
2026-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23908778452218304,0.3615297302976101
2026-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23094357687213202,0.349214700480863
2026-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22307679083264007,0.33731916578907434
2026-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215477976405216,0.3258288366782898
2026-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20813800549300884,0.31472991035888037
2026-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2010480609356563,0.30400905421490265
2026-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941996259176465,0.29365338978825745
2026-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18758447373746975,0.28365047730840615
2026-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18119465792527065,0.27398830074906205
2026-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1750225026971291,0.2646552533939055
2026-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16906059373450377,0.2556401238939839
